Département,Code du Canton,Libellé du Canton,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimés,Binôme,Nuance,Voix,Duel
80,16,Friville-Escarbotin,21542,13204,8338,313,204,7821,Mme Monique EVRARD,BC-UCD,2208,
80,16,Friville-Escarbotin,21542,13204,8338,313,204,7821,Mme Florence LE MOIGNE,BC-UGE,2126,
80,16,Friville-Escarbotin,21542,13204,8338,313,204,7821,Mme Lydia HAZARD,BC-DVG,1960,
80,16,Friville-Escarbotin,21542,13204,8338,313,204,7821,M. Christian PIANT,BC-RN,1527,
80,15,Flixecourt,15448,9751,5697,198,147,5352,M. René LOGNON,BC-UGE,3905,
80,15,Flixecourt,15448,9751,5697,198,147,5352,M. Stéphane AUDEGOND,BC-RN,1447,
80,14,Doullens,15548,9637,5911,178,134,5599,Mme Christelle HIVER,BC-UCD,3275,
80,14,Doullens,15548,9637,5911,178,134,5599,Mme Sylvie CORROYER,BC-RN,1262,
80,14,Doullens,15548,9637,5911,178,134,5599,M. Éric CAGNACHE,BC-UG,598,
80,14,Doullens,15548,9637,5911,178,134,5599,M. Thierry TABART,BC-DVG,464,
80,13,Corbie,18517,11660,6857,303,138,6416,M. Jean-Michel BOUCHY,BC-UCD,2532,
80,13,Corbie,18517,11660,6857,303,138,6416,M. Christian DE BLANGIE,BC-RN,2217,
80,13,Corbie,18517,11660,6857,303,138,6416,Mme Elodie HÉREN,BC-UGE,1417,
80,13,Corbie,18517,11660,6857,303,138,6416,Mme Mylène BOULANGER,BC-EXD,250,
80,12,Amiens-7,16005,10797,5208,114,58,5036,Mme Margaux DELÉTRÉ,BC-UCD,2250,
80,12,Amiens-7,16005,10797,5208,114,58,5036,M. Dominique GAMAIN,BC-UGE,1011,
80,12,Amiens-7,16005,10797,5208,114,58,5036,M. Piotr FALIGOWSKI,BC-RN,935,
80,12,Amiens-7,16005,10797,5208,114,58,5036,M. Lucien FONTAINE,BC-ECO,840,
80,11,Amiens-6,16505,10272,6233,166,79,5988,M. Hubert DE JENLIS,BC-UCD,2577,
80,11,Amiens-6,16505,10272,6233,166,79,5988,M. Logan BRAGUE,BC-UGE,1760,
80,11,Amiens-6,16505,10272,6233,166,79,5988,M. Jeremie COUDEVILLE,BC-DVD,859,
80,11,Amiens-6,16505,10272,6233,166,79,5988,Mme Lysiane AUGER,BC-RN,792,
80,10,Amiens-5,15905,10675,5230,132,81,5017,M. Guillaume DUFLOT,BC-UCD,1313,
80,10,Amiens-5,15905,10675,5230,132,81,5017,M. Olivier MIRA,BC-REM,972,
80,10,Amiens-5,15905,10675,5230,132,81,5017,Mme Stéphanie BRUMTER,BC-UGE,930,
80,10,Amiens-5,15905,10675,5230,132,81,5017,M. Philippe CASIER,BC-ECO,874,
80,10,Amiens-5,15905,10675,5230,132,81,5017,Mme Delphine DEBUICHE,BC-RN,801,
80,10,Amiens-5,15905,10675,5230,132,81,5017,Mme Nathalie DE MAGALHAES,BC-DVG,127,
80,09,Amiens-4,17005,11469,5536,242,98,5196,M. Eric GUEANT,BC-UCD,1692,
80,09,Amiens-4,17005,11469,5536,242,98,5196,M. Jean-Louis PIOT,BC-UGE,1570,
80,09,Amiens-4,17005,11469,5536,242,98,5196,Mme Céline DUQUENNE,BC-RN,1107,
80,09,Amiens-4,17005,11469,5536,242,98,5196,Mme Christine LEFEUVRE,BC-FI,524,
80,09,Amiens-4,17005,11469,5536,242,98,5196,M. Patrice BOUCHER,BC-DIV,303,
80,08,Amiens-3,16052,10839,5213,184,88,4941,Mme Esra ERCAN,BC-UGE,2514,
80,08,Amiens-3,16052,10839,5213,184,88,4941,Mme Christiane BLONDEL OBERT,BC-RN,982,
80,08,Amiens-3,16052,10839,5213,184,88,4941,Mme Dominique BEYLIER,BC-UCD,741,
80,08,Amiens-3,16052,10839,5213,184,88,4941,Mme Esthel ALLAIS,BC-LR,704,
80,07,Amiens-2,14487,10312,4175,183,67,3925,Mme Zohra DARRAS,BC-UGE,1161,
80,07,Amiens-2,14487,10312,4175,183,67,3925,Mme Anne DEFLESSELLE,BC-UCD,961,
80,07,Amiens-2,14487,10312,4175,183,67,3925,M. Philippe CORNE,BC-RN,868,
80,07,Amiens-2,14487,10312,4175,183,67,3925,Mme Caroline FEARON,BC-DVC,460,
80,07,Amiens-2,14487,10312,4175,183,67,3925,Mme Charlotte AUTIN,BC-FI,221,
80,07,Amiens-2,14487,10312,4175,183,67,3925,Mme Nebila ABDALLAH MAHDJOUBI,BC-DIV,134,
80,07,Amiens-2,14487,10312,4175,183,67,3925,M. Damien CHASLE,BC-EXG,120,
80,06,Amiens-1,13429,10545,2884,85,53,2746,Mme Marie-Claire BOUVET,BC-RN,636,
80,06,Amiens-1,13429,10545,2884,85,53,2746,M. Laurent BEUVAIN,BC-UGE,581,
80,06,Amiens-1,13429,10545,2884,85,53,2746,Mme Chantal MODESTE,BC-UCD,520,
80,06,Amiens-1,13429,10545,2884,85,53,2746,M. Renaud DESCHAMPS,BC-DVC,475,
80,06,Amiens-1,13429,10545,2884,85,53,2746,M. Fabien HALEINE,BC-FI,275,
80,06,Amiens-1,13429,10545,2884,85,53,2746,Mme Laura BOCQUET,BC-EXG,259,
80,05,Albert,21702,12399,9303,320,187,8796,M. Franck BEAUVARLET,BC-UCD,3632,
80,05,Albert,21702,12399,9303,320,187,8796,M. Stéphane BRUNEL,BC-DVG,2164,
80,05,Albert,21702,12399,9303,320,187,8796,M. Rudy DUBOILLE,BC-RN,1883,
80,05,Albert,21702,12399,9303,320,187,8796,M. Eric COULON,BC-DIV,1117,
80,04,Ailly-sur-Somme,18919,11354,7565,276,132,7157,Mme Catherine BENEDINI-POLLEUX,BC-UGE,4110,
80,04,Ailly-sur-Somme,18919,11354,7565,276,132,7157,M. Thomas DUBOIS,BC-RN,1600,
80,04,Ailly-sur-Somme,18919,11354,7565,276,132,7157,Mme Laurence NOUGEIN,BC-UCD,1447,
80,03,Ailly-sur-Noye,16405,9539,6866,340,100,6426,M. Pascal BOHIN,BC-UCD,2809,
80,03,Ailly-sur-Noye,16405,9539,6866,340,100,6426,M. Loïc DUBOIS,BC-RN,1408,
80,03,Ailly-sur-Noye,16405,9539,6866,340,100,6426,Mme Céline ALEXANDRE,BC-DVC,1294,
80,03,Ailly-sur-Noye,16405,9539,6866,340,100,6426,M. Denis BLERVAQUE,BC-UGE,915,
80,02,Abbeville-2,19266,12032,7234,271,214,6749,M. Stéphane HAUSSOULIER,BC-UCD,3320,
80,02,Abbeville-2,19266,12032,7234,271,214,6749,Mme Chantal LEMAIRE,BC-RN,1775,
80,02,Abbeville-2,19266,12032,7234,271,214,6749,M. Aurélien COUPEL,BC-UGE,1654,
80,01,Abbeville-1,19328,12527,6801,232,160,6409,M. Angelo TONOLLI,BC-UGE,1953,
80,01,Abbeville-1,19328,12527,6801,232,160,6409,Mme Carole BIZET,BC-UCD,1592,
80,01,Abbeville-1,19328,12527,6801,232,160,6409,M. Michel GAYET,BC-UCD,1549,
80,01,Abbeville-1,19328,12527,6801,232,160,6409,Mme Pascale BRIFFARD,BC-RN,1315,
84,15,Sorgues,26415,17446,8969,193,135,8641,Mme Christelle JABLONSKI-CASTANIER,BC-LR,4298,
84,15,Sorgues,26415,17446,8969,193,135,8641,M. Valery DURY,BC-RN,3075,
84,15,Sorgues,26415,17446,8969,193,135,8641,Mme Sabah BADJI,BC-ECO,1080,
84,15,Sorgues,26415,17446,8969,193,135,8641,Mme Chantal BONELLO,BC-EXG,188,
84,14,Le Pontet,27690,18272,9418,529,288,8601,Mme Danielle BRUN,BC-RN,5146,
84,14,Le Pontet,27690,18272,9418,529,288,8601,M. Philippe PASCAL,BC-UG,3455,
84,13,Pertuis,30574,19936,10638,212,147,10279,M. Jean-François LOVISOLO,BC-SOC,4705,
84,13,Pertuis,30574,19936,10638,212,147,10279,Mme Jade ESCOFFIER,BC-RN,2312,
84,13,Pertuis,30574,19936,10638,212,147,10279,M. Henri LAFON,BC-UD,1930,
84,13,Pertuis,30574,19936,10638,212,147,10279,M. Philippe GROSPELLIER,BC-REM,1007,
84,13,Pertuis,30574,19936,10638,212,147,10279,Mme Odile BOUTILLON,BC-DVD,325,
84,12,Pernes-les-Fontaines,27933,16688,11245,339,161,10745,M. Georges MICHEL,BC-RN,3465,
84,12,Pernes-les-Fontaines,27933,16688,11245,339,161,10745,M. Max RASPAIL,BC-DVG,2866,
84,12,Pernes-les-Fontaines,27933,16688,11245,339,161,10745,M. Laurent COMTAT,BC-DVD,1711,
84,12,Pernes-les-Fontaines,27933,16688,11245,339,161,10745,M. Patrice AUBERT,BC-LR,1475,
84,12,Pernes-les-Fontaines,27933,16688,11245,339,161,10745,Mme Myriam MACAIRE,BC-COM,1228,
84,11,Orange,25217,16975,8242,439,55,7748,Mme Valerie ANDRES,BC-EXD,2364,
84,11,Orange,25217,16975,8242,439,55,7748,M. Andre-Yves BECK,BC-RN,2204,
84,11,Orange,25217,16975,8242,439,55,7748,M. Patrick SAVIGNAN,BC-UG,1511,
84,11,Orange,25217,16975,8242,439,55,7748,M. Gilles LAROYENNE,BC-UDI,1018,
84,11,Orange,25217,16975,8242,439,55,7748,Mme Sylvie FARESSE,BC-LR,651,
84,09,L'Isle-sur-la-Sorgue,26074,17282,8792,156,110,8526,Mme Marielle FABRE,BC-LR,3474,
84,09,L'Isle-sur-la-Sorgue,26074,17282,8792,156,110,8526,Mme Dominique BUISSON,BC-RN,2536,
84,09,L'Isle-sur-la-Sorgue,26074,17282,8792,156,110,8526,Mme Véronique AGOGUÉ-FERNAILLON,BC-UGE,1781,
84,09,L'Isle-sur-la-Sorgue,26074,17282,8792,156,110,8526,Mme Marie-Laure COURBET,BC-DVD,735,
84,10,Monteux,27048,17813,9235,287,146,8802,Mme Florelle BONNET,BC-RN,3414,
84,10,Monteux,27048,17813,9235,287,146,8802,Mme Olivia LALAURIE,BC-UG,2269,
84,10,Monteux,27048,17813,9235,287,146,8802,M. Bruno ALLEMAND,BC-DVC,1211,
84,10,Monteux,27048,17813,9235,287,146,8802,Mme Isabelle KIFFER,BC-LR,1098,
84,10,Monteux,27048,17813,9235,287,146,8802,M. André AIELLO,BC-DVD,562,
84,10,Monteux,27048,17813,9235,287,146,8802,Mme Roselyne MACARIO,BC-DVD,248,
84,08,Cheval-Blanc,25353,15702,9651,187,112,9352,Mme Suzanne BOUCHET,BC-DVD,3788,
84,08,Cheval-Blanc,25353,15702,9651,187,112,9352,Mme Samantha KHALIZOFF,BC-DIV,2806,
84,08,Cheval-Blanc,25353,15702,9651,187,112,9352,Mme Laetitia LUCY,BC-RN,2758,
84,07,Cavaillon,20832,14282,6550,341,169,6040,Mme Benedicte AUZANOT,BC-RN,2680,
84,07,Cavaillon,20832,14282,6550,341,169,6040,Mme Elisabeth AMOROS,BC-LR,2335,
84,07,Cavaillon,20832,14282,6550,341,169,6040,Mme Malika DI FRAJA,BC-REM,1025,
84,05,Bollène,24094,15892,8202,256,191,7755,Mme Christine LANTHELME,BC-DIV,3937,
84,05,Bollène,24094,15892,8202,256,191,7755,M. Jean-Jacques MALAPERT,BC-RN,2087,
84,05,Bollène,24094,15892,8202,256,191,7755,Mme Marie-Claude BOMPARD,BC-EXD,1731,
84,04,Avignon-3,23505,15892,7613,186,139,7288,Mme Anne-Sophie RIGAULT,BC-RN,3418,
84,04,Avignon-3,23505,15892,7613,186,139,7288,M. André CASTELLI,BC-UG,2897,
84,04,Avignon-3,23505,15892,7613,186,139,7288,M. Alain NAVARRO,BC-LR,973,
84,03,Avignon-2,21059,14262,6797,170,106,6521,M. Jean-Francois MATTEI,BC-RN,1883,
84,03,Avignon-2,21059,14262,6797,170,106,6521,Mme Laurence LEFEVRE,BC-DVG,1521,
84,03,Avignon-2,21059,14262,6797,170,106,6521,M. Farid FARYSSY,BC-UG,1309,
84,03,Avignon-2,21059,14262,6797,170,106,6521,M. Christian PALY,BC-DVC,834,
84,03,Avignon-2,21059,14262,6797,170,106,6521,M. Philippe BRUEY,BC-LR,512,
84,03,Avignon-2,21059,14262,6797,170,106,6521,Mme Ramata BA,BC-ECO,250,
84,03,Avignon-2,21059,14262,6797,170,106,6521,M. Pierre BORIES,BC-LR,212,
84,06,Carpentras,24804,16524,8280,159,123,7998,M. Hervé DE LÉPINAU,BC-RN,3350,
84,06,Carpentras,24804,16524,8280,159,123,7998,M. Francis ADOLPHE,BC-DIV,1715,
84,06,Carpentras,24804,16524,8280,159,123,7998,M. Franck MESEGUER SALVADOR,BC-DVG,1219,
84,06,Carpentras,24804,16524,8280,159,123,7998,M. Denis MORANDEAU,BC-REM,866,
84,06,Carpentras,24804,16524,8280,159,123,7998,M. Marc JAUME,BC-LR,848,
84,02,Avignon-1,16958,12646,4312,152,98,4062,Mme Tatiana GAVRILUK,BC-RN,1314,
84,02,Avignon-1,16958,12646,4312,152,98,4062,M. Samir ALLEL,BC-ECO,1032,
84,02,Avignon-1,16958,12646,4312,152,98,4062,Mme Coline HAFSAOUI,BC-REM,663,
84,02,Avignon-1,16958,12646,4312,152,98,4062,M. Eric DESHAYES,BC-UG,661,
84,02,Avignon-1,16958,12646,4312,152,98,4062,Mme Darida BELAÏDI,BC-DVG,392,
84,01,Apt,23835,14759,9076,331,149,8596,M. Patrick MERLE,BC-UD,2896,
84,01,Apt,23835,14759,9076,331,149,8596,M. Richard KITAEFF,BC-DVD,2379,
84,01,Apt,23835,14759,9076,331,149,8596,Mme Marie-Christine KADLER,BC-UG,2015,
84,01,Apt,23835,14759,9076,331,149,8596,Mme Michèle MALIVEL,BC-REM,1306,
43,19,Yssingeaux,9945,5933,4012,228,122,3662,M. Arthur LIOGIER,BC-UD,2438,
43,19,Yssingeaux,9945,5933,4012,228,122,3662,M. Pierre BONNET,BC-DVD,1224,
43,18,Velay volcanique,9096,4869,4227,558,205,3464,M. Rémi BARBE,BC-DVD,3464,
43,17,Sainte-Florine,8836,5543,3293,223,179,2891,Mme Nicole CHASSIN,BC-DVG,2338,
43,17,Sainte-Florine,8836,5543,3293,223,179,2891,Mme Marion FAURE,BC-UG,553,
43,16,Saint-Paulien,8252,4545,3707,535,190,2982,M. Jean-Marc BOYER,BC-DVC,2982,
43,15,Le Puy-en-Velay-4,8752,5268,3484,113,71,3300,M. Jean-François EXBRAYAT,BC-DVD,2196,
43,15,Le Puy-en-Velay-4,8752,5268,3484,113,71,3300,Mme Chloé ALIBERT,BC-UG,1104,
43,14,Le Puy-en-Velay-3,8417,4860,3557,109,61,3387,M. Gilles DELABRE,BC-DVC,2109,
43,14,Le Puy-en-Velay-3,8417,4860,3557,109,61,3387,M. Guy CHAPELLE,BC-UGE,1278,
43,13,Le Puy-en-Velay-2,9400,5627,3773,140,86,3547,Mme Corinne BRINGER,BC-DVD,2625,
43,13,Le Puy-en-Velay-2,9400,5627,3773,140,86,3547,Mme Michelle CHAUMET,BC-UG,922,
43,12,Le Puy-en-Velay-1,8166,5099,3067,112,77,2878,M. Michel CHAPUIS,BC-DVD,2072,
43,12,Le Puy-en-Velay-1,8166,5099,3067,112,77,2878,Mme Saloua EL AAZZOUZI,BC-UG,806,
43,11,Plateau du Haut-Velay granitique,8261,4502,3759,379,85,3295,M. Bernard BRIGNON,BC-LR,3295,
43,10,Pays de Lafayette,8208,4443,3765,162,101,3502,Mme Annie RICOUX,BC-DVD,2488,
43,10,Pays de Lafayette,8208,4443,3765,162,101,3502,M. Jean-François GILLET,BC-DVG,1014,
43,09,Monistrol-sur-Loire,10561,6894,3667,178,137,3352,M. Jean-Paul AULAGNIER,BC-DVD,2370,
43,09,Monistrol-sur-Loire,10561,6894,3667,178,137,3352,M. Didier AUDOUARD,BC-UG,982,
27,23,Vernon,18363,12608,5755,106,75,5574,Mme Catherine DELALANDE,BC-DIV,3274,
27,23,Vernon,18363,12608,5755,106,75,5574,M. Pierre DUVAL,BC-RN,983,
27,23,Vernon,18363,12608,5755,106,75,5574,M. Pierre-Yves JOURDAIN,BC-ECO,900,
27,23,Vernon,18363,12608,5755,106,75,5574,M. Sébastien HOURY,BC-COM,417,
27,22,Verneuil d'Avre et d'Iton,20482,14305,6177,526,150,5501,Mme Colette BONNARD,BC-DVD,3016,
27,22,Verneuil d'Avre et d'Iton,20482,14305,6177,526,150,5501,Mme Christine LOIR,BC-RN,1816,
27,22,Verneuil d'Avre et d'Iton,20482,14305,6177,526,150,5501,Mme Isabelle MAXIMIN,BC-DIV,669,
27,21,Val-de-Reuil,13954,9395,4559,81,56,4422,M. Marc-Antoine JAMET,BC-SOC,2719,
27,21,Val-de-Reuil,13954,9395,4559,81,56,4422,Mme Béatrice BOUDET RATON,BC-DIV,894,
27,21,Val-de-Reuil,13954,9395,4559,81,56,4422,Mme Audrey CONGÉ,BC-RN,592,
27,21,Val-de-Reuil,13954,9395,4559,81,56,4422,Mme Noëmie GALLET,BC-FI,217,
27,20,Saint-André-de-l'Eure,22257,15812,6445,197,107,6141,M. Michel FLUTEAU,BC-RN,1950,
27,20,Saint-André-de-l'Eure,22257,15812,6445,197,107,6141,M. Sylvain BOREGGIO,BC-DVD,1437,
27,20,Saint-André-de-l'Eure,22257,15812,6445,197,107,6141,M. Youssef ERRAMMACH,BC-DIV,1418,
27,20,Saint-André-de-l'Eure,22257,15812,6445,197,107,6141,Mme Isabelle BACON,BC-DVG,1336,
36,13,Valençay,13444,8002,5442,221,126,5095,M. Claude DOUCET,BC-UD,3173,
36,13,Valençay,13444,8002,5442,221,126,5095,Mme Annette PORTE,BC-RN,1267,
36,13,Valençay,13444,8002,5442,221,126,5095,M. Guy ESTAGER,BC-COM,655,
27,19,Romilly-sur-Andelle,16636,10968,5668,143,84,5441,Mme Françoise COLLEMARE,BC-DVD,2484,
27,19,Romilly-sur-Andelle,16636,10968,5668,143,84,5441,M. Daniel COURVOISIER,BC-RN,1316,
27,19,Romilly-sur-Andelle,16636,10968,5668,143,84,5441,M. Christian CAUCHOIS,BC-DVG,1165,
27,19,Romilly-sur-Andelle,16636,10968,5668,143,84,5441,Mme Michèle LEQUILERIER,BC-COM,476,
27,18,Pont-de-l'Arche,17927,11634,6293,161,66,6066,Mme Maryannick DESHAYES,BC-COM,2471,
27,18,Pont-de-l'Arche,17927,11634,6293,161,66,6066,M. François CHARLIER,BC-DIV,1516,
27,18,Pont-de-l'Arche,17927,11634,6293,161,66,6066,M. William BERTRAND,BC-RN,1426,
27,18,Pont-de-l'Arche,17927,11634,6293,161,66,6066,M. Hervé LOUR,BC-DIV,653,
27,17,Pont-Audemer,20656,13965,6691,246,164,6281,M. Francis COUREL,BC-DVG,3495,
27,17,Pont-Audemer,20656,13965,6691,246,164,6281,Mme Audrey HANOY,BC-RN,1733,
27,17,Pont-Audemer,20656,13965,6691,246,164,6281,M. Yves LEONARD,BC-UG,1053,
18,16,Sancerre,14506,8948,5558,227,125,5206,M. Patrick BAGOT,BC-DVD,2534,
18,16,Sancerre,14506,8948,5558,227,125,5206,Mme Pascale MARQ,BC-DIV,1537,
18,16,Sancerre,14506,8948,5558,227,125,5206,Mme Marie-Pierre ALLART,BC-RN,1135,
19,19,L'Yssandonnais,11524,6261,5263,122,115,5026,Mme Josette FARGETAS,BC-DVD,2116,
19,19,L'Yssandonnais,11524,6261,5263,122,115,5026,Mme Pascale BOISSIERAS,BC-DVG,1875,
19,19,L'Yssandonnais,11524,6261,5263,122,115,5026,M. Valéry ELOPHE,BC-RN,637,
19,19,L'Yssandonnais,11524,6261,5263,122,115,5026,M. Alexis RAIMBAULT,BC-ECO,398,
18,19,Vierzon-2,11592,7763,3829,120,88,3621,M. Jean-Pierre CHARLES,BC-COM,1984,
18,19,Vierzon-2,11592,7763,3829,120,88,3621,Mme Isabelle BICHLER,BC-RN,955,
18,19,Vierzon-2,11592,7763,3829,120,88,3621,M. Gabriel BEHAGHEL,BC-DVC,682,
18,17,Trouy,12325,8042,4283,176,93,4014,M. Patrick BARNIER,BC-UDI,1887,
18,17,Trouy,12325,8042,4283,176,93,4014,M. Bruno MARÉCHAL,BC-UCG,1158,
18,17,Trouy,12325,8042,4283,176,93,4014,Mme Michèle BENARD,BC-RN,969,
18,18,Vierzon-1,10245,7504,2741,69,56,2616,Mme Mélanie CHAUVET,BC-COM,1184,
18,18,Vierzon-1,10245,7504,2741,69,56,2616,M. Bruno BOURDIN,BC-RN,653,
18,18,Vierzon-1,10245,7504,2741,69,56,2616,Mme Cécile CHANGEUX,BC-DVD,518,
18,18,Vierzon-1,10245,7504,2741,69,56,2616,M. Farid DEMIK,BC-ECO,261,
18,15,Saint-Martin-d'Auxigny,12960,8524,4436,133,74,4229,M. Fabrice CHOLLET,BC-UCD,2547,
18,15,Saint-Martin-d'Auxigny,12960,8524,4436,133,74,4229,Mme Joëlle CHAUVEAU,BC-COM,858,
18,15,Saint-Martin-d'Auxigny,12960,8524,4436,133,74,4229,Mme Johanna LE CREURER,BC-RN,824,
18,14,Saint-Germain-du-Puy,11710,7421,4289,115,57,4117,Mme Marie-Christine BAUDOUIN,BC-UG,1755,
18,14,Saint-Germain-du-Puy,11710,7421,4289,115,57,4117,Mme Ghislaine DE BENGY-PUYVALLEE,BC-DVD,1531,
18,14,Saint-Germain-du-Puy,11710,7421,4289,115,57,4117,M. Jean-René COUEILLE,BC-RN,831,
18,13,Saint-Doulchard,12127,7849,4278,116,57,4105,M. Richard BOUDET,BC-DVD,1978,
18,13,Saint-Doulchard,12127,7849,4278,116,57,4105,M. Yvon BEUCHON,BC-DVG,1773,
18,13,Saint-Doulchard,12127,7849,4278,116,57,4105,Mme Marianne COMMEAU,BC-UCD,354,
14,24,Troarn,22417,15194,7223,259,140,6824,M. Stéphane AMILCAR,BC-UGE,2128,
14,24,Troarn,22417,15194,7223,259,140,6824,Mme Angélique LEMIÈRE,BC-DVC,2097,
14,24,Troarn,22417,15194,7223,259,140,6824,Mme Claudine GINGOIS,BC-RN,1585,
14,24,Troarn,22417,15194,7223,259,140,6824,Mme Isabelle DEMOY-PORCQ,BC-DIV,1014,
14,23,Trévières,20517,13914,6603,423,155,6025,Mme Patricia GADY DUQUESNE,BC-DVD,4023,
14,23,Trévières,20517,13914,6603,423,155,6025,M. Philippe CHAPRON,BC-RN,2002,
14,22,Le Hom,17570,11166,6404,204,178,6022,M. Bruno FRANCOIS,BC-DIV,2263,
14,22,Le Hom,17570,11166,6404,204,178,6022,M. Guy BOUILLARD,BC-DVG,1602,
14,22,Le Hom,17570,11166,6404,204,178,6022,M. Florent GASTIN,BC-RN,1182,
14,22,Le Hom,17570,11166,6404,204,178,6022,M. François BESNARD,BC-DIV,975,
14,20,Ouistreham,28029,17642,10387,249,120,10018,Mme Christine EVEN,BC-DVD,2927,
14,20,Ouistreham,28029,17642,10387,249,120,10018,Mme Sophie BÖRNER,BC-UGE,2656,
14,20,Ouistreham,28029,17642,10387,249,120,10018,Mme Clémentine LE MARREC,BC-DVG,2051,
14,20,Ouistreham,28029,17642,10387,249,120,10018,M. Jean-Yves BOZEC,BC-RN,1452,
14,20,Ouistreham,28029,17642,10387,249,120,10018,M. Frédéric LOINARD,BC-DIV,932,
14,21,Pont-l'Evêque,23850,15303,8547,196,135,8216,M. Hubert COURSEAUX,BC-DVD,5002,
14,21,Pont-l'Evêque,23850,15303,8547,196,135,8216,Mme Hélène DAVID,BC-RN,1785,
14,21,Pont-l'Evêque,23850,15303,8547,196,135,8216,M. Benoît HORVAIS,BC-ECO,1429,
14,25,Vire-Normandie,17975,12189,5786,150,116,5520,M. Marc ANDREU SABATER,BC-DVC,2241,
14,25,Vire-Normandie,17975,12189,5786,150,116,5520,Mme Christelle LEFRANC,BC-DVD,1651,
14,25,Vire-Normandie,17975,12189,5786,150,116,5520,Mme Linda BEDOUET,BC-DVG,853,
14,25,Vire-Normandie,17975,12189,5786,150,116,5520,M. Jean-Philippe ROY,BC-RN,775,
14,19,Mézidon Vallée d'Auge,18767,11816,6951,145,88,6718,M. François AUBEY,BC-DVC,2488,
14,19,Mézidon Vallée d'Auge,18767,11816,6951,145,88,6718,M. Xavier CHARLES,BC-DVD,2395,
14,19,Mézidon Vallée d'Auge,18767,11816,6951,145,88,6718,M. Loïs EDON,BC-RN,1145,
14,19,Mézidon Vallée d'Auge,18767,11816,6951,145,88,6718,M. Tristan BROZ,BC-UGE,690,
14,18,Livarot-Pays-d'Auge,16720,11231,5489,124,83,5282,M. Olivier ANFRY,BC-DVC,1993,
14,18,Livarot-Pays-d'Auge,16720,11231,5489,124,83,5282,M. Jonathan BLIN,BC-DIV,1646,
14,18,Livarot-Pays-d'Auge,16720,11231,5489,124,83,5282,M. Jean-Claude AUBRIL,BC-RN,943,
14,18,Livarot-Pays-d'Auge,16720,11231,5489,124,83,5282,M. Daniel GUILBERT,BC-UGE,700,
14,16,Ifs,22310,14879,7431,159,90,7182,Mme Edithe HEUZÉ,BC-UG,2688,
14,16,Ifs,22310,14879,7431,159,90,7182,Mme Hélène BURGAT,BC-DVG,1804,
14,16,Ifs,22310,14879,7431,159,90,7182,Mme Catherine LEVESQUE,BC-DIV,1678,
14,16,Ifs,22310,14879,7431,159,90,7182,Mme Céline DESLANDES,BC-RN,1012,
14,17,Lisieux,18046,12603,5443,152,74,5217,M. Sébastien LECLERC,BC-UD,2955,
14,17,Lisieux,18046,12603,5443,152,74,5217,Mme Angélique HAVARD,BC-UGE,942,
14,17,Lisieux,18046,12603,5443,152,74,5217,M. Emmanuel NORBERT-COUADE,BC-RN,895,
14,17,Lisieux,18046,12603,5443,152,74,5217,Mme Anne-Marie BUCCO,BC-COM,249,
14,17,Lisieux,18046,12603,5443,152,74,5217,M. Alain ANGELINI,BC-DIV,176,
14,15,Honfleur-Deauville,24011,16613,7398,191,97,7110,M. Michel LAMARRE,BC-DVD,4474,
14,15,Honfleur-Deauville,24011,16613,7398,191,97,7110,M. Djessy LEMYRE,BC-RN,1345,
14,15,Honfleur-Deauville,24011,16613,7398,191,97,7110,M. Jean-Baptiste DE SALES GOMEZ,BC-UG,1291,
14,14,Hérouville-Saint-Clair,17066,12178,4888,149,192,4547,M. Erwann BERNET,BC-DIV,1994,
14,14,Hérouville-Saint-Clair,17066,12178,4888,149,192,4547,Mme Elise CASSETTO-GADRAT,BC-DVG,1844,
14,14,Hérouville-Saint-Clair,17066,12178,4888,149,192,4547,Mme Karinne GUALBERT,BC-FI,501,
14,14,Hérouville-Saint-Clair,17066,12178,4888,149,192,4547,M. Donald EONE,BC-DIV,208,
14,13,Falaise,19982,12297,7685,186,138,7361,Mme Clara DEWAËLE,BC-DVC,3599,
14,13,Falaise,19982,12297,7685,186,138,7361,Mme Delphine ALLENO,BC-UCG,2637,
14,13,Falaise,19982,12297,7685,186,138,7361,M. Hervé BRASSEUR,BC-RN,1125,
14,12,Evrecy,25056,16111,8945,290,139,8516,Mme Florence BOULAY,BC-DIV,3472,
14,12,Evrecy,25056,16111,8945,290,139,8516,M. Marc BOURBON,BC-UGE,3416,
14,12,Evrecy,25056,16111,8945,290,139,8516,Mme Nicolle FOLLIN,BC-RN,1345,
14,12,Evrecy,25056,16111,8945,290,139,8516,Mme Christine RENOUF,BC-EXD,283,
14,11,Courseulles-sur-Mer,24557,15148,9409,202,100,9107,Mme Carole FRUGÈRE,BC-DVD,4419,
14,11,Courseulles-sur-Mer,24557,15148,9409,202,100,9107,M. Philippe CHOTTEAU,BC-DVG,2652,
14,11,Courseulles-sur-Mer,24557,15148,9409,202,100,9107,M. Yvan BAMBINI,BC-RN,1434,
14,11,Courseulles-sur-Mer,24557,15148,9409,202,100,9107,M. Jean-François COLLARD,BC-DIV,602,
14,10,Condé-en-Normandie,17065,11717,5348,206,145,4997,M. Régis DELIQUAIRE,BC-DIV,2042,
14,10,Condé-en-Normandie,17065,11717,5348,206,145,4997,M. Frédéric BROGNIART,BC-DIV,1184,
